cliente_id,churn,genero,customer.SeniorCitizen,customer.Partner,customer.Dependents,meses_tenencia,telefono_servicio,telefono_lineas_multiples,internet_servicio,internet_seguridad,internet_respaldo,internet_proteccion,internet_soporte,internet_tv,internet_peliculas,contrato,facturacion_electronica,metodo_pago,cargo_mensual,cargo_total,internet_activo,telefono_activo,cuentas_diarias,servicios_contratados,gasto_estimado
8232-ctlko,0,female,0,yes,yes,66,1,0,dsl,1,0,0,0,1,0,two year,1,electronic check,59.75,3996.8,1,1,1.9916666666666667,4,3943.5
8232-utfoz,0,male,0,no,no,69,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.95,1399.35,0,1,0.6649999999999999,1,1376.55
8234-gszyk,0,male,0,no,no,43,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),26.45,1110.05,0,1,0.8816666666666666,2,1137.35
8237-ulixl,0,female,0,yes,no,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.85,1871.85,0,1,0.8283333333333334,2,1789.2
8241-juiqo,0,female,0,no,no,61,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.45,1336.35,0,1,0.6483333333333333,1,1186.45
8242-jsvbo,0,male,0,no,no,7,1,0,dsl,0,0,0,0,0,0,month-to-month,1,bank transfer (automatic),44.65,322.5,1,1,1.4883333333333333,2,312.55
8242-pdsgj,0,male,0,yes,no,70,0,0,dsl,1,0,1,1,0,0,two year,1,credit card (automatic),39.15,2692.75,1,0,1.305,4,2740.5
8242-soquo,0,female,1,no,no,5,1,0,fiber optic,0,1,0,0,1,0,month-to-month,1,electronic check,84.7,392.5,1,1,2.8233333333333333,4,423.5
8245-umpyt,1,female,1,no,no,16,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,96.4,1581.2,1,1,3.2133333333333334,5,1542.4
8246-shfga,0,male,0,no,no,17,1,0,no,0,0,0,0,0,0,month-to-month,0,credit card (automatic),21.1,385.55,0,1,0.7033333333333334,1,358.70000000000005
8249-thvec,0,male,0,yes,yes,51,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.4,997.75,0,1,0.6466666666666666,1,989.4
8250-znggw,0,female,1,no,no,5,1,0,dsl,1,1,0,1,0,0,month-to-month,0,credit card (automatic),59.9,287.85,1,1,1.9966666666666666,5,299.5
8256-erhvs,0,male,0,no,no,9,1,0,dsl,1,0,1,1,0,1,month-to-month,1,bank transfer (automatic),68.25,576.95,1,1,2.275,6,614.25
8256-twsnm,0,male,0,yes,yes,6,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.8,377.85,1,1,2.3266666666666667,2,418.79999999999995
8257-rzahr,1,female,0,yes,no,14,1,1,dsl,1,0,0,0,1,0,month-to-month,1,bank transfer (automatic),64.7,941.0,1,1,2.1566666666666667,5,905.8000000000001
8258-gstjk,1,male,1,no,no,3,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,77.0,237.75,1,1,2.566666666666667,3,231.0
8259-dzliz,0,female,0,yes,yes,64,1,1,dsl,0,1,0,0,0,0,one year,1,bank transfer (automatic),53.85,3399.85,1,1,1.7950000000000002,4,3446.4
8259-nfjtv,0,female,0,yes,yes,7,0,0,dsl,1,0,0,1,0,0,month-to-month,0,mailed check,34.65,246.6,1,0,1.155,3,242.54999999999998
8260-ngfny,1,female,0,no,no,1,0,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,25.2,25.2,1,0,0.84,1,25.2
8261-gwdbq,0,female,1,yes,no,60,1,1,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),116.05,6925.9,1,1,3.868333333333333,9,6963.0
8262-coggb,0,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,20.45,20.45,0,1,0.6816666666666666,1,20.45
8263-jqaik,1,male,1,no,no,2,0,0,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,24.45,47.5,1,0,0.815,1,48.9
8263-oketd,0,female,0,no,no,20,1,1,dsl,0,1,0,1,0,1,month-to-month,1,credit card (automatic),68.9,1370.35,1,1,2.296666666666667,6,1378.0
8263-qmntj,0,male,0,yes,no,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,electronic check,115.55,8425.3,1,1,3.8516666666666666,9,8319.6
8265-hksow,0,female,0,yes,yes,72,1,1,fiber optic,1,1,1,1,0,1,two year,0,credit card (automatic),107.45,7658.3,1,1,3.5816666666666666,8,7736.400000000001
8266-vbfql,0,male,0,no,no,4,1,0,fiber optic,0,0,1,1,0,1,month-to-month,1,electronic check,90.4,356.65,1,1,3.0133333333333336,5,361.6
8267-kfgyd,0,male,0,no,yes,1,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,21.05,21.05,0,1,0.7016666666666667,1,21.05
8267-znyvz,1,female,0,yes,no,33,1,0,fiber optic,1,0,1,1,1,1,one year,1,electronic check,103.75,3361.05,1,1,3.4583333333333335,7,3423.75
8268-ydixr,0,male,0,yes,no,56,1,1,fiber optic,1,1,1,0,0,0,one year,1,electronic check,93.15,5253.95,1,1,3.105,6,5216.400000000001
8270-rksap,0,male,0,no,no,9,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.5,597.9,1,1,2.35,2,634.5
8272-onjlv,0,male,0,no,no,12,1,0,fiber optic,0,0,1,0,1,1,one year,0,electronic check,95.7,1184.0,1,1,3.19,5,1148.4
8276-mqbyc,1,male,1,no,no,51,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,97.8,4913.3,1,1,3.26,6,4987.8
8277-rvrsv,0,female,0,yes,yes,33,1,1,no,0,0,0,0,0,0,one year,0,credit card (automatic),24.15,800.3,0,1,0.8049999999999999,2,796.9499999999999
8280-mqrqn,1,female,0,no,no,1,1,0,dsl,0,0,1,0,0,0,month-to-month,1,mailed check,50.45,50.45,1,1,1.6816666666666669,3,50.45
8285-abvlb,0,female,0,yes,no,70,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.85,1328.35,0,1,0.6616666666666667,1,1389.5
8286-afuyi,0,male,0,no,no,1,1,0,dsl,1,0,0,0,0,0,month-to-month,0,electronic check,47.95,47.95,1,1,1.5983333333333334,3,47.95
8289-dxcfq,0,female,0,no,no,1,1,1,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,50.1,50.1,1,1,1.6700000000000002,3,50.1
8290-ywkhz,1,female,1,yes,no,32,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,93.2,2931.0,1,1,3.106666666666667,5,2982.4
8292-frfzq,0,female,0,no,no,39,0,0,dsl,1,1,0,1,0,0,one year,0,bank transfer (automatic),41.15,1700.9,1,0,1.3716666666666666,4,1604.85
8292-itgyj,0,female,0,yes,yes,45,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.65,1138.8,0,1,0.8216666666666667,2,1109.25
8292-tyspy,1,male,0,no,no,19,1,0,dsl,0,0,1,1,0,0,month-to-month,1,credit card (automatic),55.0,1046.5,1,1,1.8333333333333333,4,1045.0
8294-uimba,0,female,0,no,no,30,1,0,fiber optic,0,0,0,1,1,1,one year,1,bank transfer (automatic),94.4,2638.1,1,1,3.146666666666667,5,2832.0
8295-fhivv,0,male,0,no,no,7,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,19.4,168.65,0,1,0.6466666666666666,1,135.79999999999998
8295-kmene,0,female,0,yes,yes,59,1,1,dsl,1,0,1,1,1,0,two year,1,mailed check,76.45,4519.5,1,1,2.5483333333333333,7,4510.55
8305-vhzbz,1,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,20.2,20.2,0,1,0.6733333333333333,1,20.2
8309-ieyjd,0,female,1,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,70.6,70.6,1,1,2.353333333333333,2,70.6
8309-ppced,0,female,0,yes,no,72,1,1,fiber optic,0,1,1,1,1,1,two year,1,bank transfer (automatic),110.45,7982.5,1,1,3.6816666666666666,8,7952.400000000001
8311-ueuab,0,female,0,yes,yes,67,1,1,dsl,1,0,0,0,1,1,two year,1,electronic check,75.5,5229.45,1,1,2.5166666666666666,6,5058.5
8313-afgbw,0,male,0,yes,no,47,1,0,dsl,0,1,1,0,1,1,two year,0,electronic check,73.6,3522.65,1,1,2.453333333333333,6,3459.2
8313-ktihg,0,male,0,no,no,4,1,0,dsl,0,0,0,1,1,0,month-to-month,1,electronic check,61.3,249.4,1,1,2.0433333333333334,4,245.2
8313-ndoia,0,female,0,no,no,24,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,104.15,2494.65,1,1,3.4716666666666667,7,2499.6000000000004
8314-dpqhl,0,male,0,no,no,9,0,0,dsl,1,0,1,1,0,1,one year,0,mailed check,50.8,463.6,1,0,1.6933333333333331,5,457.2
8314-htwve,0,female,0,yes,yes,7,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.85,144.15,0,1,0.6616666666666667,1,138.95000000000002
8316-bbqay,0,female,0,no,no,65,0,0,dsl,1,0,1,1,1,1,two year,0,credit card (automatic),59.95,3921.1,1,0,1.9983333333333335,6,3896.75
8317-bvkso,0,male,0,no,no,14,1,0,no,0,0,0,0,0,0,month-to-month,1,electronic check,20.05,299.3,0,1,0.6683333333333333,1,280.7
8318-lcnbw,0,male,0,yes,no,35,0,0,dsl,1,0,1,0,1,1,one year,0,credit card (automatic),53.15,1930.9,1,0,1.7716666666666667,5,1860.25
8319-qbehw,0,male,0,no,yes,26,0,0,dsl,0,1,0,0,1,0,one year,1,bank transfer (automatic),39.95,1023.75,1,0,1.3316666666666668,3,1038.7
8325-qrpzr,0,female,0,no,no,7,1,0,fiber optic,0,0,1,0,0,0,month-to-month,1,electronic check,75.15,525.0,1,1,2.5050000000000003,3,526.0500000000001
8327-lzkas,1,female,1,yes,no,43,1,1,fiber optic,0,0,1,1,1,1,one year,1,electronic check,107.55,4533.9,1,1,3.585,7,4624.65
8327-wkmie,0,male,0,no,no,37,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.15,785.75,0,1,0.6716666666666666,1,745.55
8328-skjno,0,male,0,no,yes,23,0,0,dsl,1,1,0,1,0,0,one year,0,bank transfer (automatic),40.65,947.4,1,0,1.355,4,934.9499999999999
8329-gwvpj,0,female,0,yes,yes,50,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,bank transfer (automatic),69.75,3557.7,1,1,2.325,2,3487.5
8329-ibcti,1,female,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.65,19.65,0,1,0.6549999999999999,1,19.65
8329-utmvm,0,male,1,no,no,27,1,1,fiber optic,0,1,0,1,1,1,one year,1,bank transfer (automatic),104.65,2964.0,1,1,3.4883333333333337,7,2825.55
8331-zxfoe,0,female,0,no,no,58,1,1,dsl,1,1,1,1,0,0,one year,1,credit card (automatic),71.1,4299.2,1,1,2.3699999999999997,7,4123.799999999999
8332-osjdw,0,male,0,yes,yes,12,1,1,no,0,0,0,0,0,0,one year,0,mailed check,26.4,314.95,0,1,0.88,2,316.79999999999995
8336-tavkx,0,female,1,yes,no,72,1,1,dsl,1,1,1,1,0,1,two year,0,bank transfer (automatic),78.45,5682.25,1,1,2.615,8,5648.400000000001
8337-mssxb,1,female,0,no,no,14,1,0,fiber optic,0,1,0,0,0,1,month-to-month,1,electronic check,86.3,1180.95,1,1,2.8766666666666665,4,1208.2
8337-upoaq,1,male,1,yes,no,10,1,1,fiber optic,0,0,1,0,0,1,month-to-month,1,electronic check,89.8,914.3,1,1,2.993333333333333,5,898.0
8338-qiunr,0,male,0,yes,yes,72,1,1,dsl,1,0,1,1,0,0,two year,1,credit card (automatic),66.5,4811.6,1,1,2.216666666666667,6,4788.0
8344-wfmfh,0,male,0,no,yes,9,1,0,dsl,0,1,0,0,0,0,month-to-month,1,electronic check,50.1,484.05,1,1,1.6700000000000002,3,450.90000000000003
8345-mvdyc,0,female,0,no,no,45,1,0,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),81.65,3618.7,1,1,2.7216666666666667,7,3674.2500000000005
8347-gdtmp,0,female,0,yes,no,64,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.45,1225.65,0,1,0.6483333333333333,1,1244.8
8348-hfyiv,1,male,0,no,no,2,0,0,dsl,0,0,1,0,1,1,month-to-month,1,electronic check,49.25,90.35,1,0,1.6416666666666666,4,98.5
8348-jlbug,0,male,1,yes,no,64,1,0,fiber optic,1,0,1,0,0,0,one year,0,credit card (automatic),80.3,5017.7,1,1,2.6766666666666667,4,5139.2
8350-nymvi,0,female,0,no,no,39,0,0,dsl,0,1,1,1,0,0,month-to-month,0,bank transfer (automatic),41.1,1597.05,1,0,1.37,4,1602.9
8353-cfnvi,0,male,0,no,no,43,1,1,fiber optic,0,0,0,1,1,1,one year,1,electronic check,100.0,4211.55,1,1,3.3333333333333335,6,4300.0
8356-wuaoj,0,female,0,yes,no,1,1,0,dsl,0,0,0,0,0,0,month-to-month,1,electronic check,45.0,45.0,1,1,1.5,2,45.0
8357-eqxfo,1,female,0,no,no,7,1,0,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,95.35,660.9,1,1,3.1783333333333332,5,667.4499999999999
8361-lbrdi,0,female,0,no,no,58,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.35,1423.85,0,1,0.8116666666666668,2,1412.3000000000002
8361-ltmkd,1,male,1,yes,no,4,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,74.4,306.6,1,1,2.48,3,297.6
8364-trmmk,1,female,0,no,no,3,1,1,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,50.65,151.3,1,1,1.6883333333333332,3,151.95
8372-juxui,1,male,0,no,yes,1,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.35,74.35,1,1,2.478333333333333,3,74.35
8374-uulrv,0,male,0,no,no,72,1,1,dsl,1,1,0,1,1,1,two year,0,credit card (automatic),86.05,6309.65,1,1,2.868333333333333,8,6195.599999999999
8374-xgejj,1,male,1,yes,no,43,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,101.0,4388.4,1,1,3.3666666666666667,6,4343.0
8375-dkebr,1,female,1,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.6,69.6,1,1,2.32,2,69.6
8375-kvthk,0,male,0,yes,no,68,1,0,fiber optic,0,1,0,1,1,1,one year,1,electronic check,100.3,6754.35,1,1,3.3433333333333333,6,6820.4
8378-lkjaf,0,male,0,yes,yes,38,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,credit card (automatic),101.15,3956.7,1,1,3.371666666666667,6,3843.7000000000003
8380-mqinp,0,female,0,yes,yes,55,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.3,1079.05,0,1,0.6766666666666666,1,1116.5
8380-pefpe,1,male,0,no,yes,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,71.65,71.65,1,1,2.3883333333333336,2,71.65
8382-shqeh,1,female,0,yes,no,8,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,84.9,764.95,1,1,2.83,4,679.2
8383-sghju,0,female,0,no,no,33,1,1,dsl,1,0,0,1,0,0,one year,0,electronic check,59.4,1952.8,1,1,1.98,5,1960.2
8384-fzbjk,0,female,0,yes,yes,57,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,100.6,5611.7,1,1,3.353333333333333,6,5734.2
8386-osymc,0,female,0,yes,yes,58,1,1,fiber optic,0,1,1,0,1,1,one year,1,credit card (automatic),105.2,6225.4,1,1,3.506666666666667,7,6101.6
8387-mojjt,1,female,0,yes,yes,42,1,0,fiber optic,0,0,0,0,1,0,month-to-month,1,credit card (automatic),77.95,3384.0,1,1,2.5983333333333336,3,3273.9
8387-ugusu,0,female,0,yes,yes,15,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.05,284.3,0,1,0.6683333333333333,1,300.75
8388-dmkae,0,female,0,no,no,8,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.25,174.65,0,1,0.675,1,162.0
8388-fynpz,0,male,0,no,no,4,1,0,dsl,1,0,1,0,0,0,month-to-month,0,electronic check,56.75,245.15,1,1,1.8916666666666666,4,227.0
8390-fesfv,0,female,0,no,no,62,1,1,dsl,0,1,1,1,1,1,two year,0,bank transfer (automatic),84.5,5193.2,1,1,2.816666666666667,8,5239.0
8393-dlhga,1,male,0,no,yes,25,1,0,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,95.9,2448.75,1,1,3.1966666666666668,5,2397.5
8393-jmvmb,0,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.45,19.45,0,1,0.6483333333333333,1,19.45
8395-etzkq,0,male,1,yes,yes,68,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.5,1193.55,0,1,0.65,1,1326.0
8397-mvtaz,1,male,0,yes,no,34,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,100.05,3480.0,1,1,3.335,6,3401.7
8398-tbiyd,0,female,0,no,no,72,1,1,fiber optic,1,0,0,1,0,0,two year,1,bank transfer (automatic),84.7,6185.15,1,1,2.8233333333333333,5,6098.400000000001
8399-yndch,1,male,1,no,no,21,1,0,dsl,0,0,1,0,1,0,month-to-month,1,bank transfer (automatic),60.05,1236.15,1,1,2.0016666666666665,4,1261.05
8400-wzicq,0,female,0,yes,yes,55,1,0,dsl,1,1,0,0,0,0,month-to-month,0,electronic check,55.7,3131.8,1,1,1.8566666666666667,4,3063.5
8401-emuwf,0,male,0,yes,yes,42,1,1,dsl,1,1,0,0,1,0,month-to-month,1,bank transfer (automatic),69.4,3058.3,1,1,2.3133333333333335,6,2914.8
8402-eivqs,0,male,0,yes,no,67,1,0,fiber optic,1,1,0,0,1,1,one year,1,credit card (automatic),100.9,6733.15,1,1,3.3633333333333337,6,6760.3
8402-ooohj,0,female,0,no,no,41,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.65,835.15,0,1,0.6883333333333332,1,846.65
8404-fydib,0,male,0,no,no,26,1,1,fiber optic,1,1,0,0,0,0,month-to-month,1,credit card (automatic),86.65,2208.75,1,1,2.8883333333333336,5,2252.9
8404-gfgcz,0,male,0,yes,no,4,1,1,dsl,0,0,1,0,1,0,month-to-month,0,electronic check,65.6,250.1,1,1,2.1866666666666665,5,262.4
8404-viomb,0,female,0,no,no,66,0,0,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),62.5,4136.4,1,0,2.0833333333333335,7,4125.0
8404-vlqfb,0,female,0,yes,yes,15,1,1,no,0,0,0,0,0,0,month-to-month,1,electronic check,25.25,394.85,0,1,0.8416666666666667,2,378.75
8405-igqfx,0,female,0,no,no,63,1,0,fiber optic,0,0,1,1,1,0,one year,1,credit card (automatic),90.05,5817.0,1,1,3.0016666666666665,5,5673.15
8406-lnmhf,0,male,1,yes,no,59,1,0,fiber optic,1,1,1,0,0,0,one year,1,credit card (automatic),82.95,4903.15,1,1,2.765,5,4894.05
8409-wqjux,0,female,0,no,no,25,0,0,dsl,0,0,1,1,1,1,one year,0,electronic check,54.2,1423.15,1,0,1.8066666666666669,5,1355.0
8410-bgqxn,0,male,0,no,no,4,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.4,93.4,0,1,0.6466666666666666,1,77.6
8413-vonuo,1,male,0,no,no,2,1,0,fiber optic,0,1,0,0,1,1,month-to-month,0,electronic check,95.65,167.3,1,1,3.1883333333333335,5,191.3
8413-ynhnv,0,male,0,no,no,69,1,1,dsl,1,1,1,1,1,1,two year,0,mailed check,90.65,6322.1,1,1,3.021666666666667,9,6254.85
8414-myshr,1,male,1,no,no,5,1,0,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,91.4,449.75,1,1,3.046666666666667,4,457.0
8414-ooeel,0,male,0,no,yes,66,1,0,dsl,0,1,1,1,1,1,two year,1,credit card (automatic),79.5,5196.1,1,1,2.65,7,5247.0
8417-fmlzi,1,male,0,yes,yes,6,1,0,fiber optic,0,1,0,0,0,1,month-to-month,1,credit card (automatic),83.55,477.55,1,1,2.7849999999999997,4,501.29999999999995
8417-gsoda,0,male,0,yes,yes,28,1,1,fiber optic,0,0,0,0,1,1,one year,0,bank transfer (automatic),92.2,2568.15,1,1,3.0733333333333333,5,2581.6
8421-wzoow,0,female,1,yes,yes,57,1,0,fiber optic,0,1,1,1,1,0,month-to-month,1,credit card (automatic),95.3,5567.45,1,1,3.1766666666666667,6,5432.099999999999
8429-xibum,1,male,0,no,no,22,1,1,fiber optic,1,0,0,0,1,1,month-to-month,1,bank transfer (automatic),101.35,2317.1,1,1,3.378333333333333,6,2229.7
8430-twcbx,0,female,0,yes,no,49,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.7,1032.05,0,1,0.69,1,1014.3
8433-wpjtv,0,female,1,yes,yes,65,1,1,fiber optic,0,0,1,1,1,1,one year,1,bank transfer (automatic),103.9,6767.1,1,1,3.4633333333333334,7,6753.5
8433-wxgna,1,male,0,no,no,2,1,0,fiber optic,1,0,0,0,0,0,month-to-month,1,electronic check,75.7,189.2,1,1,2.5233333333333334,3,151.4
8434-pnqzx,0,female,0,no,no,42,1,1,dsl,0,0,1,1,1,1,two year,1,credit card (automatic),78.45,3373.4,1,1,2.615,7,3294.9
8434-vgeqq,0,male,0,yes,yes,61,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),20.55,1305.95,0,1,0.685,1,1253.55
8436-bjumm,1,male,0,yes,yes,26,1,1,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,83.75,2070.6,1,1,2.7916666666666665,4,2177.5
8439-ltugf,0,male,0,no,no,10,1,0,no,0,0,0,0,0,0,month-to-month,1,credit card (automatic),20.0,198.6,0,1,0.6666666666666666,1,200.0
8441-shipe,0,female,0,no,no,67,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.6,1790.35,0,1,0.8533333333333334,2,1715.2
8443-wvpss,1,male,0,yes,no,10,1,0,fiber optic,0,1,0,1,1,1,month-to-month,1,electronic check,99.85,990.9,1,1,3.328333333333333,6,998.5
8443-zrdbz,1,male,0,no,no,4,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,76.05,318.9,1,1,2.5349999999999997,3,304.2
8444-wridw,1,female,1,no,no,66,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,credit card (automatic),80.45,5224.35,1,1,2.6816666666666666,4,5309.7
8445-dnbae,0,male,0,no,yes,1,1,1,dsl,0,0,0,0,0,0,month-to-month,1,electronic check,50.05,50.05,1,1,1.6683333333333332,3,50.05
8450-jovah,1,male,0,yes,yes,2,1,1,dsl,1,0,0,0,0,0,month-to-month,0,mailed check,56.7,113.55,1,1,1.8900000000000001,4,113.4
8450-luguk,0,female,0,yes,yes,37,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.1,861.85,0,1,0.8033333333333333,2,891.7
8450-uyibu,0,female,1,no,no,35,0,0,dsl,0,0,1,0,1,0,month-to-month,1,electronic check,39.85,1434.6,1,0,1.3283333333333334,3,1394.75
8454-aatjp,0,female,0,no,no,72,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),115.05,8405.0,1,1,3.835,9,8283.6
8455-hiraq,0,female,0,no,no,8,1,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,44.45,369.3,1,1,1.4816666666666667,2,355.6
8456-qdavc,0,male,0,no,no,19,1,0,fiber optic,0,0,0,0,1,0,month-to-month,1,bank transfer (automatic),78.7,1495.1,1,1,2.6233333333333335,3,1495.3
8457-xigkn,0,male,0,no,no,20,1,0,no,0,0,0,0,0,0,month-to-month,1,credit card (automatic),19.6,356.15,0,1,0.6533333333333334,1,392.0
8461-efqym,0,female,0,no,no,38,1,1,no,0,0,0,0,0,0,one year,1,electronic check,24.25,914.4,0,1,0.8083333333333333,2,921.5
8464-eetcq,0,male,0,no,no,57,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),18.8,1094.35,0,1,0.6266666666666667,1,1071.6000000000001
8465-sbrxp,0,male,0,yes,yes,38,1,1,fiber optic,0,0,1,1,1,0,two year,1,bank transfer (automatic),94.9,3616.25,1,1,3.1633333333333336,6,3606.2000000000003
8466-pzblh,0,male,0,yes,yes,67,1,1,fiber optic,1,0,0,1,1,1,two year,0,bank transfer (automatic),104.6,6885.75,1,1,3.4866666666666664,7,7008.2
8467-wynsr,0,male,0,no,no,22,1,0,dsl,1,0,0,1,0,0,month-to-month,0,mailed check,55.1,1253.15,1,1,1.8366666666666667,4,1212.2
8468-ehyja,0,female,0,yes,no,57,1,1,fiber optic,1,0,0,0,1,1,month-to-month,1,electronic check,99.65,5497.05,1,1,3.3216666666666668,6,5680.05
8468-fztoe,0,female,0,yes,yes,72,1,0,dsl,1,1,1,1,0,1,two year,1,electronic check,74.35,5237.4,1,1,2.478333333333333,7,5353.2
8469-snffh,0,male,0,yes,no,70,1,1,dsl,1,1,1,1,1,0,one year,0,bank transfer (automatic),79.4,5528.9,1,1,2.646666666666667,8,5558.0
8473-vuvjn,1,male,1,no,no,1,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,73.65,73.65,1,1,2.455,3,73.65
8474-umlnt,0,female,0,no,no,13,1,0,dsl,1,1,0,1,0,1,month-to-month,0,bank transfer (automatic),67.8,842.25,1,1,2.26,6,881.4
8480-pponv,0,male,0,yes,yes,62,1,1,fiber optic,1,1,1,1,1,1,two year,0,bank transfer (automatic),115.55,7159.05,1,1,3.8516666666666666,9,7164.099999999999
8481-yyxwg,1,female,0,no,no,5,1,0,fiber optic,0,1,0,1,0,1,month-to-month,1,electronic check,89.35,461.7,1,1,2.978333333333333,5,446.75
8485-gjcdn,1,female,1,no,no,5,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,69.05,318.5,1,1,2.3016666666666667,2,345.25
8486-ayeqh,0,female,0,no,no,31,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,76.05,2227.8,1,1,2.5349999999999997,3,2357.5499999999997
8490-bxheo,0,male,1,no,no,18,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,credit card (automatic),80.55,1411.65,1,1,2.685,4,1449.8999999999999
8495-ljdfo,0,female,1,no,no,64,1,1,fiber optic,1,0,1,1,1,1,month-to-month,1,bank transfer (automatic),108.95,7111.3,1,1,3.631666666666667,8,6972.8
8495-prwfh,0,female,1,no,no,42,1,1,dsl,0,0,1,0,0,0,month-to-month,0,electronic check,55.65,2421.75,1,1,1.855,4,2337.2999999999997
8496-dmzuk,0,male,0,no,no,30,1,1,fiber optic,1,1,1,0,0,0,one year,0,bank transfer (automatic),90.4,2820.65,1,1,3.0133333333333336,6,2712.0
8496-ejaui,1,male,0,no,no,19,1,0,fiber optic,0,1,0,0,0,0,month-to-month,1,credit card (automatic),73.85,1424.5,1,1,2.4616666666666664,3,1403.1499999999999
8498-xxgwa,0,female,0,yes,no,65,1,0,dsl,1,0,1,0,0,0,month-to-month,1,mailed check,55.15,3673.15,1,1,1.8383333333333334,4,3584.75
8499-brxtd,0,male,0,no,no,18,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.1,401.85,0,1,0.67,1,361.8
8510-awcxc,1,female,1,no,no,13,1,1,fiber optic,1,0,0,0,1,1,month-to-month,1,electronic check,100.8,1308.1,1,1,3.36,6,1310.3999999999999
8510-bbwmu,0,female,0,no,no,41,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.75,806.95,0,1,0.6583333333333333,1,809.75
